seq,filename,class,prob,width,height,xmin,ymin,xmax,ymax
709,OS-00a23638-1a76-46d2-80c0-18a45ca45b32.30.png,OpticDisk,0.995533,640,480,38,76,115,153
710,OS-00a23638-1a76-46d2-80c0-18a45ca45b32.41.png,OpticDisk,0.99426997,640,480,64,140,140,217
711,OS-00a23638-1a76-46d2-80c0-18a45ca45b32.41.png,Macula,0.9651491,640,480,217,204,320,307
712,OS-00a23638-1a76-46d2-80c0-18a45ca45b32.41.png,Macula,0.93693125,640,480,281,140,384,243
713,OD-1928a900-a1a3-4d51-ae13-a8a8023d5ad6.15.png,Macula,0.9928508,640,480,422,128,524,230
714,OD-1928a900-a1a3-4d51-ae13-a8a8023d5ad6.15.png,Macula,0.930749,640,480,345,115,448,217
715,OD-1928a900-a1a3-4d51-ae13-a8a8023d5ad6.15.png,OpticDisk,0.84578633,640,480,563,128,627,204
716,OD-1928a900-a1a3-4d51-ae13-a8a8023d5ad6.2.png,Macula,0.9980475,640,480,396,217,499,320
717,OD-1928a900-a1a3-4d51-ae13-a8a8023d5ad6.2.png,Macula,0.99541974,640,480,320,204,422,307
718,OD-1928a900-a1a3-4d51-ae13-a8a8023d5ad6.2.png,OpticDisk,0.9936221,640,480,563,230,614,294
719,OD-1928a900-a1a3-4d51-ae13-a8a8023d5ad6.30.png,Macula,0.9992217,640,480,320,166,435,268
720,OD-1928a900-a1a3-4d51-ae13-a8a8023d5ad6.30.png,OpticDisk,0.9999386,640,480,512,140,576,217
721,OS-1928a900-a1a3-4d51-ae13-a8a8023d5ad6.39.png,OpticDisk,0.99727553,640,480,38,256,102,320
722,OS-1928a900-a1a3-4d51-ae13-a8a8023d5ad6.53.png,Macula,0.96292335,640,480,102,128,204,230
723,OS-1928a900-a1a3-4d51-ae13-a8a8023d5ad6.53.png,Macula,0.82446367,640,480,256,153,358,256
724,OD-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.1.png,Macula,0.87530243,640,480,153,166,256,268
725,OD-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.1.png,Macula,0.8164897,640,480,0,179,89,281
726,OD-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.1.png,OpticDisk,0.9979043,640,480,307,192,384,268
727,OD-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.12.png,OpticDisk,0.9905223,640,480,115,204,192,281
728,OD-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.6.png,Macula,0.95276654,640,480,396,102,499,204
729,OD-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.7.png,Macula,0.9687593,640,480,473,166,576,268
730,OD-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.7.png,Macula,0.88295597,640,480,384,153,486,256
731,OD-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.8.png,Macula,0.9356745,640,480,384,64,486,166
732,OD-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.9.png,Macula,0.9275304,640,480,486,217,588,320
733,OD-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.9.png,Macula,0.8604828,640,480,358,102,460,204
734,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.15.png,OpticDisk,0.9987471,640,480,243,243,320,320
735,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.16.png,Macula,0.9781104,640,480,435,128,537,230
736,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.16.png,Macula,0.92895216,640,480,345,115,448,217
737,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.16.png,Macula,0.8778078,640,480,243,307,435,409
738,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.17.png,Macula,0.9826598,640,480,396,179,499,281
739,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.17.png,Macula,0.8719214,640,480,473,230,576,332
740,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.18.png,Macula,0.9824822,640,480,320,128,422,230
741,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.18.png,Macula,0.96819246,640,480,396,166,499,268
742,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.19.png,Macula,0.97846645,640,480,550,140,627,243
743,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.19.png,Macula,0.97358114,640,480,371,76,473,179
744,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.19.png,Macula,0.8304004,640,480,268,51,371,153
745,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.20.png,Macula,0.9967616,640,480,281,38,384,140
746,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.20.png,Macula,0.8595425,640,480,358,230,460,332
747,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.22.png,Macula,0.9844179,640,480,473,256,576,358
748,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.22.png,Macula,0.8639683,640,480,102,230,204,332
749,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.23.png,Macula,0.94547886,640,480,448,192,550,294
750,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.24.png,Macula,0.84418106,640,480,128,320,230,422
751,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.25.png,Macula,0.9297522,640,480,448,128,550,230
752,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.26.png,OpticDisk,0.97889906,640,480,371,345,448,422
753,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.27.png,Macula,0.96802586,640,480,268,0,371,89
754,OS-fa29d25d-46e0-4e19-97ba-dc8d1a64b61e.28.png,Macula,0.923608,640,480,256,0,358,76
755,OD-481b8e1f-db3f-4eec-bbe0-abecc72b284a.1.png,OpticDisk,0.9978179,640,480,268,179,345,256
756,OD-481b8e1f-db3f-4eec-bbe0-abecc72b284a.1.png,Macula,0.9800946,640,480,140,179,243,281
757,OD-481b8e1f-db3f-4eec-bbe0-abecc72b284a.2.png,OpticDisk,0.98742235,640,480,281,128,358,204
758,OD-481b8e1f-db3f-4eec-bbe0-abecc72b284a.2.png,Macula,0.9938065,640,480,140,115,243,217
759,OD-481b8e1f-db3f-4eec-bbe0-abecc72b284a.3.png,Macula,0.9936346,640,480,153,153,256,256
760,OD-481b8e1f-db3f-4eec-bbe0-abecc72b284a.3.png,OpticDisk,0.9822134,640,480,294,153,371,230
761,OD-481b8e1f-db3f-4eec-bbe0-abecc72b284a.5.png,Macula,0.9892889,640,480,396,268,499,371
762,OD-481b8e1f-db3f-4eec-bbe0-abecc72b284a.5.png,OpticDisk,0.95875084,640,480,537,256,627,345
763,OD-481b8e1f-db3f-4eec-bbe0-abecc72b284a.6.png,Macula,0.99932253,640,480,422,243,524,345
764,OD-481b8e1f-db3f-4eec-bbe0-abecc72b284a.6.png,OpticDisk,0.95682836,640,480,576,256,627,332
765,OD-481b8e1f-db3f-4eec-bbe0-abecc72b284a.7.png,Macula,0.9980293,640,480,435,294,537,396
766,OD-481b8e1f-db3f-4eec-bbe0-abecc72b284a.8.png,OpticDisk,0.9851033,640,480,307,64,396,140
767,OD-481b8e1f-db3f-4eec-bbe0-abecc72b284a.8.png,Macula,0.9849539,640,480,153,64,256,166
768,OS-481b8e1f-db3f-4eec-bbe0-abecc72b284a.10.png,OpticDisk,0.81621635,640,480,102,64,179,140
769,OS-481b8e1f-db3f-4eec-bbe0-abecc72b284a.10.png,Macula,0.9787162,640,480,256,51,358,153
770,OS-481b8e1f-db3f-4eec-bbe0-abecc72b284a.11.png,Macula,0.9634335,640,480,102,256,192,345
771,OS-481b8e1f-db3f-4eec-bbe0-abecc72b284a.11.png,Macula,0.9634063,640,480,76,153,179,243
772,OS-481b8e1f-db3f-4eec-bbe0-abecc72b284a.12.png,Macula,0.9907861,640,480,51,243,153,345
773,OS-481b8e1f-db3f-4eec-bbe0-abecc72b284a.12.png,Macula,0.90778786,640,480,64,179,166,281
774,OS-481b8e1f-db3f-4eec-bbe0-abecc72b284a.13.png,Macula,0.9885554,640,480,166,230,268,332
775,OS-481b8e1f-db3f-4eec-bbe0-abecc72b284a.13.png,OpticDisk,0.99667287,640,480,51,294,115,371
776,OS-481b8e1f-db3f-4eec-bbe0-abecc72b284a.14.png,Macula,0.9538554,640,480,281,345,384,448
777,OS-481b8e1f-db3f-4eec-bbe0-abecc72b284a.14.png,OpticDisk,0.96804774,640,480,166,422,230,460
778,OS-481b8e1f-db3f-4eec-bbe0-abecc72b284a.9.png,Macula,0.9848107,640,480,256,89,358,192
779,OS-481b8e1f-db3f-4eec-bbe0-abecc72b284a.9.png,OpticDisk,0.9969505,640,480,140,115,217,192
780,OD-1dbfa700-66dc-4aa4-931a-f2331824b194.2.png,OpticDisk,0.99973744,640,480,320,192,384,256
781,OD-1dbfa700-66dc-4aa4-931a-f2331824b194.2.png,Macula,0.9811415,640,480,128,268,217,371
782,OD-1dbfa700-66dc-4aa4-931a-f2331824b194.24.png,OpticDisk,0.99825245,640,480,499,76,563,140
783,OD-1dbfa700-66dc-4aa4-931a-f2331824b194.24.png,Macula,0.9933656,640,480,320,115,422,217
784,OS-1dbfa700-66dc-4aa4-931a-f2331824b194.27.png,Macula,0.9860563,640,480,307,153,409,256
785,OS-1dbfa700-66dc-4aa4-931a-f2331824b194.27.png,OpticDisk,0.9844844,640,480,102,179,179,256
786,OS-1dbfa700-66dc-4aa4-931a-f2331824b194.40.png,OpticDisk,0.94207036,640,480,307,153,384,230
787,OS-1dbfa700-66dc-4aa4-931a-f2331824b194.43.png,OpticDisk,0.9989675,640,480,76,166,153,243
788,OS-1dbfa700-66dc-4aa4-931a-f2331824b194.43.png,Macula,0.845562,640,480,256,140,358,243
789,OS-1dbfa700-66dc-4aa4-931a-f2331824b194.44.png,OpticDisk,0.9946461,640,480,115,243,192,320
790,OD-c2ff75ef-d839-4bea-935c-c2a7df547a85.24.png,Macula,0.8777832,1600,1200,288,608,544,864
791,OD-c2ff75ef-d839-4bea-935c-c2a7df547a85.25.png,OpticDisk,0.9613718,1600,1200,32,448,192,608
792,OD-c2ff75ef-d839-4bea-935c-c2a7df547a85.29.png,OpticDisk,0.98835397,1600,1200,96,640,288,832
793,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.1.png,OpticDisk,0.99957997,1600,1200,1024,640,1216,832
794,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.1.png,Macula,0.8533543,1600,1200,608,384,864,640
795,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.10.png,Macula,0.9902952,1600,1200,992,832,1248,1088
796,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.11.png,Macula,0.9932405,1600,1200,992,864,1248,1120
797,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.13.png,OpticDisk,0.9996325,1600,1200,320,640,512,832
798,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.13.png,OpticDisk,0.8632064,1600,1200,224,320,416,512
799,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.14.png,OpticDisk,0.98264503,1600,1200,672,544,896,768
800,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.14.png,Macula,0.99276745,1600,1200,352,416,608,672
801,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.14.png,Macula,0.9860681,1600,1200,384,192,640,448
802,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.15.png,Macula,0.9956743,1600,1200,256,544,512,800
803,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.15.png,Macula,0.9707837,1600,1200,288,320,512,544
804,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.15.png,OpticDisk,0.99943024,1600,1200,672,704,832,864
805,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.16.png,Macula,0.9959847,1600,1200,896,832,1152,1088
806,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.16.png,OpticDisk,0.9880052,1600,1200,1280,832,1472,1024
807,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.17.png,Macula,0.99154973,1600,1200,928,768,1184,1024
808,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.17.png,OpticDisk,0.8589789,1600,1200,1376,864,1568,1056
809,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.18.png,OpticDisk,0.9950818,1600,1200,1280,800,1440,960
810,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.18.png,Macula,0.997614,1600,1200,864,736,1120,992
811,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.19.png,Macula,0.9985598,1600,1200,992,896,1248,1152
812,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.2.png,OpticDisk,0.998401,1600,1200,960,608,1152,800
813,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.2.png,Macula,0.84795964,1600,1200,608,576,864,832
814,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.20.png,Macula,0.9926857,1600,1200,896,736,1152,992
815,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.20.png,OpticDisk,0.9975788,1600,1200,1344,832,1504,992
816,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.21.png,OpticDisk,0.8959276,1600,1200,448,512,672,736
817,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.21.png,Macula,0.86989564,1600,1200,928,672,1184,928
818,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.22.png,OpticDisk,0.999111,1600,1200,448,544,608,736
819,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.22.png,Macula,0.9860007,1600,1200,704,512,960,768
820,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.22.png,Macula,0.98514044,1600,1200,1120,448,1376,704
821,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.23.png,Macula,0.9992768,1600,1200,1152,640,1408,1056
822,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.23.png,OpticDisk,0.999941,1600,1200,928,640,1088,768
823,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.24.png,Macula,0.9659016,1600,1200,1216,576,1472,832
824,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.24.png,OpticDisk,0.99839836,1600,1200,896,576,1024,704
825,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.27.png,Macula,0.8091957,1600,1200,352,544,608,800
826,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.28.png,Macula,0.93126625,1600,1200,256,672,512,928
827,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.3.png,OpticDisk,0.9994929,1600,1200,832,576,1024,768
828,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.3.png,Macula,0.996482,1600,1200,448,576,704,832
829,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.3.png,Macula,0.97600716,1600,1200,448,320,704,576
830,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.30.png,Macula,0.902266,1600,1200,320,704,576,928
831,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.35.png,Macula,0.9840634,1600,1200,544,832,800,1088
832,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.36.png,OpticDisk,0.96997267,1600,1200,32,608,224,800
833,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.37.png,OpticDisk,0.9980439,1600,1200,160,608,288,736
834,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.37.png,Macula,0.9390106,1600,1200,704,672,960,928
835,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.37.png,Macula,0.801657,1600,1200,384,576,640,832
836,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.5.png,OpticDisk,0.9101451,1600,1200,672,896,864,1088
837,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.7.png,Macula,0.95898956,1600,1200,704,992,960,1152
838,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.9.png,Macula,0.99534494,1600,1200,1024,704,1280,960
839,OD-e5dbbbad-3439-476c-a8eb-1ef5d3926009.9.png,OpticDisk,0.98409015,1600,1200,1344,800,1536,992
840,OD-0140178a-092d-4677-975e-97cf6cc3ab05.11.png,OpticDisk,0.99751616,1600,1200,1312,512,1504,704
841,OD-0140178a-092d-4677-975e-97cf6cc3ab05.3.png,Macula,0.8437769,1600,1200,352,512,608,768
842,OD-0140178a-092d-4677-975e-97cf6cc3ab05.3.png,OpticDisk,0.9984629,1600,1200,768,480,960,672
843,OD-0140178a-092d-4677-975e-97cf6cc3ab05.9.png,OpticDisk,0.9997384,1600,1200,896,256,1056,416
844,OD-0140178a-092d-4677-975e-97cf6cc3ab05.18.png,OpticDisk,0.9966863,1600,1200,576,544,704,672
845,OD-0140178a-092d-4677-975e-97cf6cc3ab05.19.png,OpticDisk,0.99999154,1600,1200,288,512,448,672
846,OD-0140178a-092d-4677-975e-97cf6cc3ab05.25.png,OpticDisk,0.9986681,1600,1200,896,352,1088,544
847,OD-0140178a-092d-4677-975e-97cf6cc3ab05.32.png,OpticDisk,0.99968386,1600,1200,544,448,672,576
848,OD-0140178a-092d-4677-975e-97cf6cc3ab05.33.png,OpticDisk,0.99998796,1600,1200,256,384,448,576
849,OD-0140178a-092d-4677-975e-97cf6cc3ab05.34.png,OpticDisk,0.99944764,1600,1200,64,448,256,640
850,OD-1e13f4e6-1cec-4d56-9788-41f493d2af4c.22.png,Macula,0.8996961,1600,1200,992,288,1248,544
851,OD-1e13f4e6-1cec-4d56-9788-41f493d2af4c.28.png,Macula,0.9486903,1600,1200,608,928,864,1152
852,OD-1e13f4e6-1cec-4d56-9788-41f493d2af4c.7.png,OpticDisk,0.9998348,1600,1200,864,512,1024,640
853,OD-1e13f4e6-1cec-4d56-9788-41f493d2af4c.7.png,Macula,0.9352849,1600,1200,320,608,576,864
854,OD-1e13f4e6-1cec-4d56-9788-41f493d2af4c.7.png,Macula,0.81994927,1600,1200,1152,384,1408,640
855,OD-1e13f4e6-1cec-4d56-9788-41f493d2af4c.7.png,Macula,0.8030561,1600,1200,0,640,224,896
856,OD-1e13f4e6-1cec-4d56-9788-41f493d2af4c.45.png,Macula,0.98883456,1600,1200,448,320,704,576
857,OD-1e13f4e6-1cec-4d56-9788-41f493d2af4c.47.png,Macula,0.8070214,1600,1200,384,384,640,640
858,OD-1e13f4e6-1cec-4d56-9788-41f493d2af4c.47.png,OpticDisk,0.9514085,1600,1200,32,512,192,672
859,OD-c9074125-c28e-4dab-9126-1a76d1948113.2.png,Macula,0.90242064,1600,1200,928,384,1152,608
860,OD-c9074125-c28e-4dab-9126-1a76d1948113.2.png,OpticDisk,0.9911006,1600,1200,1376,352,1536,544
861,OD-c9074125-c28e-4dab-9126-1a76d1948113.8.png,OpticDisk,0.9871776,1600,1200,736,416,896,576
862,OD-c9074125-c28e-4dab-9126-1a76d1948113.23.png,Macula,0.98169965,1600,1200,1152,448,1408,704
863,OD-c9074125-c28e-4dab-9126-1a76d1948113.23.png,OpticDisk,0.9988399,1600,1200,736,448,928,640
864,OD-c9074125-c28e-4dab-9126-1a76d1948113.27.png,Macula,0.9921888,1600,1200,448,512,704,768
865,OD-c9074125-c28e-4dab-9126-1a76d1948113.27.png,OpticDisk,0.9984931,1600,1200,128,544,320,736
866,OD-c9074125-c28e-4dab-9126-1a76d1948113.45.png,OpticDisk,0.99905103,1600,1200,832,544,1024,736
867,OD-a9b7e246-fded-46f3-9dc2-4e47b8b200d2.1.png,OpticDisk,0.99453235,1600,1200,1408,448,1568,608
868,OD-a9b7e246-fded-46f3-9dc2-4e47b8b200d2.34.png,OpticDisk,0.9987962,1600,1200,640,416,800,576
869,OD-a9b7e246-fded-46f3-9dc2-4e47b8b200d2.34.png,Macula,0.87071145,1600,1200,0,416,224,640
870,OD-a9b7e246-fded-46f3-9dc2-4e47b8b200d2.35.png,OpticDisk,0.9959428,1600,1200,96,480,288,672
871,OD-a9b7e246-fded-46f3-9dc2-4e47b8b200d2.37.png,Macula,0.98546356,1600,1200,448,512,704,768
872,OD-a9b7e246-fded-46f3-9dc2-4e47b8b200d2.37.png,OpticDisk,0.9918662,1600,1200,32,544,224,736
873,OD-e027ffda-fd5b-4907-af8f-1f25e8cbb6c0.2.png,OpticDisk,0.9936666,1600,1200,832,384,1024,576
874,OD-e027ffda-fd5b-4907-af8f-1f25e8cbb6c0.2.png,Macula,0.9314458,1600,1200,480,448,736,704
875,OD-e027ffda-fd5b-4907-af8f-1f25e8cbb6c0.22.png,OpticDisk,0.9297192,1600,1200,1376,384,1568,576
876,OD-e027ffda-fd5b-4907-af8f-1f25e8cbb6c0.29.png,Macula,0.99936,1600,1200,384,288,640,544
877,OD-e027ffda-fd5b-4907-af8f-1f25e8cbb6c0.29.png,OpticDisk,0.98586845,1600,1200,32,352,224,544
878,OD-e027ffda-fd5b-4907-af8f-1f25e8cbb6c0.48.png,OpticDisk,0.99428904,1600,1200,32,448,192,640
879,OD-e027ffda-fd5b-4907-af8f-1f25e8cbb6c0.48.png,Macula,0.90869087,1600,1200,256,256,512,512
880,OD-47b1028d-62f9-488e-a811-8553b37fa104.21.png,OpticDisk,0.9978771,1600,1200,1408,448,1568,640
881,OD-47b1028d-62f9-488e-a811-8553b37fa104.4.png,OpticDisk,0.98263204,1600,1200,1376,416,1568,608
882,OD-47b1028d-62f9-488e-a811-8553b37fa104.24.png,OpticDisk,0.99971,1600,1200,32,480,192,640
883,OD-47b1028d-62f9-488e-a811-8553b37fa104.40.png,OpticDisk,0.9850617,1600,1200,608,576,800,800
884,OD-47b1028d-62f9-488e-a811-8553b37fa104.40.png,Macula,0.8330351,1600,1200,992,640,1248,896
885,OD-1e9c6d44-197a-4a20-be5f-436ce2d52b36.1.png,OpticDisk,0.9973001,1600,1200,640,480,800,640
886,OD-1e9c6d44-197a-4a20-be5f-436ce2d52b36.3.png,Macula,0.9716736,1600,1200,1024,544,1280,800
887,OD-1e9c6d44-197a-4a20-be5f-436ce2d52b36.19.png,OpticDisk,0.9622485,1600,1200,32,544,224,736
888,OD-1e9c6d44-197a-4a20-be5f-436ce2d52b36.19.png,Macula,0.9597731,1600,1200,416,448,672,704
889,OD-ba988a57-af4e-4569-b14e-8ae9e871f902.19.png,OpticDisk,0.9999137,1600,1200,704,160,896,352
890,OD-ba988a57-af4e-4569-b14e-8ae9e871f902.23.png,Macula,0.9903087,1600,1200,896,448,1152,704
891,OD-ba988a57-af4e-4569-b14e-8ae9e871f902.23.png,OpticDisk,0.99162626,1600,1200,1408,480,1568,640
892,OD-ba988a57-af4e-4569-b14e-8ae9e871f902.9.png,Macula,0.990391,1600,1200,352,576,640,864
893,OD-ba988a57-af4e-4569-b14e-8ae9e871f902.9.png,OpticDisk,0.9978381,1600,1200,800,608,960,768
894,OD-ba988a57-af4e-4569-b14e-8ae9e871f902.34.png,OpticDisk,0.96375895,1600,1200,32,544,160,704
895,OD-ba988a57-af4e-4569-b14e-8ae9e871f902.34.png,Macula,0.8240248,1600,1200,608,608,864,864
896,OD-ba988a57-af4e-4569-b14e-8ae9e871f902.42.png,OpticDisk,0.99939895,1600,1200,832,512,992,672
897,OD-ba988a57-af4e-4569-b14e-8ae9e871f902.46.png,OpticDisk,0.99988997,1600,1200,768,608,928,736
898,OD-ba988a57-af4e-4569-b14e-8ae9e871f902.48.png,OpticDisk,0.9914613,1600,1200,800,192,928,288
899,OD-ba988a57-af4e-4569-b14e-8ae9e871f902.51.png,OpticDisk,0.9998246,1600,1200,64,448,256,640
900,OD-ba988a57-af4e-4569-b14e-8ae9e871f902.51.png,Macula,0.94268566,1600,1200,480,480,736,736
901,OD-ba988a57-af4e-4569-b14e-8ae9e871f902.52.png,OpticDisk,0.84301156,1600,1200,0,448,160,608
902,OD-9d3ba28b-c8d0-4845-bf9a-4303b622d9a8.10.png,Macula,0.89999974,1600,1200,928,448,1184,704
903,OD-9d3ba28b-c8d0-4845-bf9a-4303b622d9a8.10.png,OpticDisk,0.9872569,1600,1200,1376,416,1536,576
904,OD-9d3ba28b-c8d0-4845-bf9a-4303b622d9a8.2.png,Macula,0.9980166,1600,1200,992,448,1248,704
905,OD-9d3ba28b-c8d0-4845-bf9a-4303b622d9a8.25.png,OpticDisk,0.9999677,1600,1200,704,448,864,576
906,OD-9d3ba28b-c8d0-4845-bf9a-4303b622d9a8.26.png,OpticDisk,0.99975723,1600,1200,96,480,224,640
907,OD-9d3ba28b-c8d0-4845-bf9a-4303b622d9a8.48.png,OpticDisk,0.9923265,1600,1200,0,480,160,672
908,OD-50b23283-8f95-4316-b25d-dcc3ee9653a9.23.png,Macula,0.98784256,1600,1200,1056,480,1280,704
909,OD-50b23283-8f95-4316-b25d-dcc3ee9653a9.23.png,OpticDisk,0.99785453,1600,1200,1408,416,1568,576
910,OD-50b23283-8f95-4316-b25d-dcc3ee9653a9.26.png,OpticDisk,0.9999757,1600,1200,1408,416,1568,576
911,OD-50b23283-8f95-4316-b25d-dcc3ee9653a9.26.png,Macula,0.8057359,1600,1200,1024,416,1280,672
912,OD-50b23283-8f95-4316-b25d-dcc3ee9653a9.40.png,Macula,0.99236345,1600,1200,512,448,768,704
913,OD-50b23283-8f95-4316-b25d-dcc3ee9653a9.40.png,OpticDisk,0.989394,1600,1200,128,416,320,608
914,OD-50b23283-8f95-4316-b25d-dcc3ee9653a9.41.png,Macula,0.9984987,1600,1200,544,288,800,544
915,OD-50b23283-8f95-4316-b25d-dcc3ee9653a9.41.png,OpticDisk,0.9998294,1600,1200,224,256,384,416
916,OD-50b23283-8f95-4316-b25d-dcc3ee9653a9.47.png,OpticDisk,0.9612644,1600,1200,64,544,256,736
917,OD-50b23283-8f95-4316-b25d-dcc3ee9653a9.47.png,Macula,0.99015874,1600,1200,512,544,768,800
918,OD-50b23283-8f95-4316-b25d-dcc3ee9653a9.50.png,Macula,0.99865365,1600,1200,1120,416,1376,672
919,OD-50b23283-8f95-4316-b25d-dcc3ee9653a9.50.png,OpticDisk,0.9981026,1600,1200,704,384,864,544
920,OD-50b23283-8f95-4316-b25d-dcc3ee9653a9.52.png,OpticDisk,0.9941386,1600,1200,32,576,224,768
921,OD-50b23283-8f95-4316-b25d-dcc3ee9653a9.52.png,Macula,0.9294475,1600,1200,448,512,704,768
922,OD-f6bd5959-7b6f-40cb-83e4-22640852beef.1.png,OpticDisk,0.9995221,1600,1200,896,608,1056,768
923,OD-f6bd5959-7b6f-40cb-83e4-22640852beef.1.png,Macula,0.96426666,1600,1200,352,576,608,832
924,OD-f6bd5959-7b6f-40cb-83e4-22640852beef.28.png,OpticDisk,0.998719,1600,1200,672,512,832,704
925,OD-f6bd5959-7b6f-40cb-83e4-22640852beef.28.png,OpticDisk,0.876491,1600,1200,0,352,160,832
926,OD-f6bd5959-7b6f-40cb-83e4-22640852beef.4.png,OpticDisk,0.94261765,1600,1200,1344,544,1536,768
927,OD-f6bd5959-7b6f-40cb-83e4-22640852beef.33.png,OpticDisk,0.97755206,1600,1200,64,480,256,672
928,OD-f6bd5959-7b6f-40cb-83e4-22640852beef.33.png,Macula,0.96077377,1600,1200,416,512,672,768
929,OD-f6bd5959-7b6f-40cb-83e4-22640852beef.41.png,OpticDisk,0.9680902,1600,1200,128,320,320,512
930,OD-f6bd5959-7b6f-40cb-83e4-22640852beef.50.png,OpticDisk,0.9616632,1600,1200,544,0,736,160
931,OD-f6bd5959-7b6f-40cb-83e4-22640852beef.53.png,OpticDisk,0.86437863,1600,1200,256,160,448,352
932,OD-575901e5-9d93-492a-8b72-e4e3b3660745.1.png,OpticDisk,0.99977356,1600,1200,704,480,864,640
933,OD-575901e5-9d93-492a-8b72-e4e3b3660745.1.png,Macula,0.8292493,1600,1200,256,448,512,704
934,OD-575901e5-9d93-492a-8b72-e4e3b3660745.11.png,OpticDisk,0.9164817,1600,1200,1376,480,1568,672
